post_id,text,created_at,finbertptbr_prediction,gpt_prediction,real_sentiment
1819475106735050780,hoje o ibov deixou claro que a coisa está bem mais preta lá do que aqui,2024-08-02T17:47:24.000000Z,NEGATIVE,NEGATIVE,NEUTRAL
1819480008408060062,"eu to olhando a bolsa dos eua e vi mais vermelho que verde, já falei logo kkkkk virou o ibovespa ??
kk amanhã deve voltar a subir, esses dias ta uma queda meio alta, mas deve voltar a subir.",2024-08-02T18:06:52.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1819480945931563366,"fechamento 02/08:
- ibovespa caiu 0,44%, fechando aos 119.138 pontos.
- dólar caiu 0,96%, cotado a r$ 4,92.
- juros futuros de di para 2025 subiram para 11,55%.
movimentos refletem incertezas econômicas globais e expectativas sobre cortes de juros pelo fed.",2024-08-02T18:10:36.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819482208911925276,"fechamento 02/08:
- ibovespa caiu 0,44%, fechando aos 119.138 pontos.
- dólar caiu 0,96%, cotado a r$ 4,92.
- juros futuros de di para 2025 subiram para 11,55%. 
movimentos refletem incertezas econômicas globais e expectativas sobre cortes de juros pelo fed.",2024-08-02T18:15:37.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819488905181143204,"ibov não vai subir facil, vão atrasar tudo nessa subida",2024-08-02T18:42:14.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819496821728870413,"mercado financeiro dólar, ibovespa e bolsas: 02/08",2024-08-02T19:13:41.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1819503991178285058,"após 2008, no brasil, não existem mais investimentos no sistema legado (legacy), há opções de hedge (como ouro e bitcoin) e há perda fixa e perda variável, vez que ibov e selic não compensam inflação (m2) desde 2008.
bitcoin  resolveu isso!",2024-08-02T19:42:10.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1819505438750396652,"nao, pq a euforia acontece em todos os mercados 
inclusive ibovespa..
e ibov está na paura desde dezembro 23",2024-08-02T19:47:56.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1819505453694353913,ibovespa cai com pessimismo externo após dados de emprego nos eua,2024-08-02T19:47:59.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819508497446268974,"ibovespa na semana: tim (tims3) dispara 8,6%; usiminas (usim5) continua sofrendo após balanço",2024-08-02T20:00:05.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1819515804070576163,"ibovespa fecha em queda, com medo de recessão nos eua",2024-08-02T20:29:07.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819521811731959882,"acompanhamento da tal aposta:
preço inicial ibov 122637
preço mais recente ibovespa 125854
preço inicial btc/brl 324880
preço mais recente btc/brl 352097
valor inicial minha carteira passiva 2933.20
valor mais recente minha carteira 2994.33
alguem mais se comparando? comente",2024-08-02T20:52:59.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1819538528377672049,"acho que teremos um bull market em small caps brz em 2025
estamos num range entre r$ 92 e r$ 112 no smal11 e acredito que romperemos possivelmente esse ano
embora seja um indice muito ruim, tudo vai subir incluindo micos, outperformando ibov
 in 8 months",2024-08-02T21:59:25.000000Z,NEGATIVE,POSITIVE,POSITIVE
1819677229355315279,valor econômico: ibovespa fecha em queda firme com apreensão sobre economia dos eua,2024-08-03T07:10:34.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1819757913021256161,"top 5 altas de julho de 2024 no ibovespa vamo3, viva3, sbsp3, wege3,",2024-08-03T12:31:10.000000Z,POSITIVE,POSITIVE,NEUTRAL
1819772355930980685,"encontrou divergências? se segunda feira perder o 0,61 da retração desse candle já começo a pensar em uma trap nesse movimento, o que pode levar o ibov a voltar sua dinâmica compradora que vinha apresentando dias atrás.",2024-08-03T13:28:34.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1819800409055109295,gráfico apresentando o histórico do índice ibovespa ao longo dos últimos 5 anos,2024-08-03T15:20:02.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1819804114689081550,estrangeiros voltam a alocar no ibovespa em julho e cortes de juros no eua podem potencializar retorno,2024-08-03T15:34:45.000000Z,NEUTRAL,POSITIVE,POSITIVE
1819813393374851430,"inclusive ao longo da recessão, o ibov performou muito melhor que o sp500 e o tlt",2024-08-03T16:11:38.000000Z,POSITIVE,POSITIVE,POSITIVE
1819834527612801055,"além de ser líquido e certo é local de possíveis reversões ou ao menos pullbacks.
o que esperar para o ibov agora?",2024-08-03T17:35:36.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1819868712406520292,"o ibov foi buscar liquidez sexta será nas small, tudo derretendo, smal subindo, nao creio nessa de queda forte de juros na recessão pra small subir tao logo, acho que a socada está chegando , inclusive as cryptos já mostram",2024-08-03T19:51:27.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1819932072066371681,"acompanhamento da tal aposta:
preço inicial ibov 122637
preço mais recente ibovespa 125854
preço inicial btc/brl 324880
preço mais recente btc/brl 351902
valor inicial minha carteira passiva 2917.08
valor mais recente minha carteira 2994.33
progredindo
alguem + se comparando?",2024-08-04T00:03:13.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1819941621548380457,os gráficos dos pontos do ibovespa mostram o estrago causado pelo payroll no médio e no longo prazo,2024-08-04T00:41:10.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820078615373004900,estrangeiros voltam a alocar no ibovespa em julho,2024-08-04T09:45:31.000000Z,NEUTRAL,POSITIVE,POSITIVE
1820152550160765436,nova projeção para o ibovespa; fiis e ações para agosto; carteiras recom...  via,2024-08-04T14:39:19.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820166037175746638,58k o bitcoin e falavam que iria para 150k antes do ibov kkkkkk,2024-08-04T15:32:54.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1820198560987513292,"não é impossível o ibov ir a 150k, mas pouco provável. 
se ele conseguir ficar acima 126k há uma esperança,  abaixo disso rezem! fechou em um ponto interessante de suporte, haverá briga e quem levar vai empurrar com força.",2024-08-04T17:42:09.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820209006788452776,pode cair 50% que ainda bate ibov e cdi,2024-08-04T18:23:39.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820227372144078937,"guarde bem os nomes das sardinhas pessimistas hoje com os mercados 
elas estarão extremamente eufóricas comprando topo histórico de cripto, s&amp;p e nasdaq, ibovespa… daqui uns 2 meses",2024-08-04T19:36:38.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1820230001415065684,"eita! que loucures!
semana que vem promete..
será que o ibov vai afundar também?",2024-08-04T19:47:05.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820243915401744709,"o que esperar do ibovespa, dólar e hash11 pela análise técnica na semana?",2024-08-04T20:42:22.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820262772644381029,"é capaz de ibov subir amanhã então, hehehhe",2024-08-04T21:57:18.000000Z,NEUTRAL,POSITIVE,POSITIVE
1820268862996107618,isso tudo? amanhã é dia -2% no ibov,2024-08-04T22:21:30.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1820273253228646689,mas vc ve pelo gráfico que nda se assemelha ao gráfico do ibov. não sei quanto reflete isso aqui…,2024-08-04T22:38:57.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820277494852857914,então ibovespa é 58 000 e dólar é 8 !,2024-08-04T22:55:48.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820278857309573156,"eu acredito que o cenário 2 pode acontecer com o nosso ibov mas nem tanto por causa de juros, mas por uma onda de saída de mercados estabelecidos para mercados especulativos no fim de procurar ""proteção"". o mundo está a beira de uma guerra mundial. brasil pode ter a solução.",2024-08-04T23:01:13.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1820280221909610605,preparado pra abertura da ibovespa?,2024-08-04T23:06:38.000000Z,NEUTRAL,POSITIVE,NEUTRAL
1820295087940591919,mercados globais derretendo. dólar disparando e o ibov acompanhando a bolsa americana pra baixo quando o mercado abrir.,2024-08-05T00:05:43.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820305588410036285,"já quer jogar o ibov para 69 mil.
brincadeiras a parte...
vai vir algo sério e eu acho que dessa vez e o bolsonaro não será citado.",2024-08-05T00:47:26.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820315247401406963,se cair muito é capaz deles darem o circuit breaker na ibovespa igual fizeram em março de 2020,2024-08-05T01:25:49.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820318274741035057,ibovespa vai ibovespar amanhã ?,2024-08-05T01:37:51.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820328734781562901,"bate 5,87. ibovespa caindo e então circuit breaker",2024-08-05T02:19:25.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820403636213547291,ibov vai bombar!,2024-08-05T07:17:02.000000Z,POSITIVE,POSITIVE,NEGATIVE
1820408206448906486,"gammagedom!? as bolsas no mundo em um tom bem negativo durante a madrugada. por aqui o mercado ainda não abriu mas o ibov está em região de market gamma negativo e aqui temos um ponto importante: o volume de gamma já está bem considerável! pela estimativa, uma queda de 1% no ibov chamará o dealer vendido em put para zerar o delta com a necessidade de vender uns 70 a 90k mini contratos.
é um bom volume intraday!
em caso de 2% de queda esse volume aumenta mais ainda!",2024-08-05T07:35:12.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820422976375816288,pqp o ibovespa vai tomar um sacode,2024-08-05T08:33:54.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820424535457358290,"doleta(dólar sobe  mais rápido de os   ) hoje trava o ibov. se o werren buffett vir com a grana q ele tirou da apple e investir aqui no brasil, o ibov se salva.",2024-08-05T08:40:05.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820425473639301123,"daqui a pouco o  começa a falar q o  do us$ e oscilações na bolsa é culpa do ,mas p quem estuda um pouco, sabe q as  do ibovespa acontece p conta da expectativa d desaceleração da economia americana, juros  mantidos e desemprego em  por lá.",2024-08-05T08:43:49.000000Z,NEGATIVE,POSITIVE,NEUTRAL
1820425596452684029,por enquanto o crash tá só nas bolsas asiáticas. europa caindo menos de 3% em média ainda... acho que o ibov também não vai muito além disso (hoje),2024-08-05T08:44:18.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820429456877432871,"adr de petr4 caindo 4% no pre-market;
adr de $vale caindo 5%.
isso contrata uma abertura do futuro de ibov caindo cerca de 1.3%.",2024-08-05T08:59:39.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820429490452844978,"e quais serão os desdobramentos no ibovespa hoje? 
oportunidade ou desespero?",2024-08-05T08:59:47.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820430630162702406,"abriu índice futuro do ibovespa ! em queda de -2,40% neste momento, aos 123.735 pontos.",2024-08-05T09:04:18.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820431998835433663,alguém mais está com medo de quando a ibovespa abrir hoje?,2024-08-05T09:09:45.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820433109583634861,"previsão do dia:
dólar vai subir, ibovespa vai cair e vai ter um monte de imbecil mandando você fazer o l por isso.",2024-08-05T09:14:09.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820433342501666831,"e aí está bom pra vcs?
ibovespa futuro já abriu em queda de 2.57%",2024-08-05T09:15:05.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820436337972953392,ibovespa já abriu caindo forte,2024-08-05T09:26:59.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820439171992895669,"sabe aquela carta que você guarda na manga pra soltar na hora que precisa?
então. é essa informação justo no dia de hoje.
petrobras tenta segurar o ibov p/ governo dizer que brasil tá forte e que a crise foi só uma ""marolinha"". há precedentes.",2024-08-05T09:38:15.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820440316400345099,"mas oh, olhando o ibov no diário.
17/6 fez 119 mil pontos de fundo e ai fez uma subida super saudável, até bater no topo lá de 8/5 e começar a ""catar cavaco"". no mensal o gráfico n ta demonstrando rompimento de topo n. então assim, há espaço ai pra bastante queda até os 119 mil.",2024-08-05T09:42:48.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820441819814977850,"ibovespa em dólar tá caindo só-3,83%. com a desvalorização do real, essa queda pode indicar que o ibovespa consiga cair só na casa dos 2% hj! tomara!",2024-08-05T09:48:46.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1820443168027840800,"pré mercado: 
s&amp;p500: -4,43%
nasdaq: -5,93%
ibov: -2,20%
dólar: r$5,82",2024-08-05T09:54:08.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820445334775980363,"ibovespa abre em queda de 0,01% a 125.839 pts",2024-08-05T10:02:44.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820448008959316383,ibovespa começou bem hoje,2024-08-05T10:13:22.000000Z,POSITIVE,POSITIVE,POSITIVE
1820448325704843335,"lembra do ibov e sua correlação que falei tempos atrás?
e sobre o btc, se você acompanhar meus posts saberá que estamos chegando em ponto de compra.
no btc não tinha prêmio, agora talvez tenha, mas meu foco é em moedas com crescimento exponencial.",2024-08-05T10:14:37.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820448896679649505,"ibovespa futuro cai 2,36% com temores de recessão nos eua e aversão global ao risco",2024-08-05T10:16:53.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820449625020477735,ibovespa abrindo em queda.,2024-08-05T10:19:47.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820450519367757833,ibovespa (ibov) abre em queda (e temores globais permanecem): 5 coisas para saber ao investir hoje (5),2024-08-05T10:23:20.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820451240590840164,talvez seja a explicação de tantas assets não baterem nem a poupança e nem o ibov ao londo do tempo…,2024-08-05T10:26:12.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1820451968873107509,"ibovespa recua 2% nesta segunda-feira, em meio a preocupações com a desaceleração da economia dos estados unidos, tensões no oriente médio e circuitbreaker na bolsa japonesa.
de olho em oportunidades, investidor?",2024-08-05T10:29:06.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820455632014614819,conhecendo o ibovespa a socada vem após as 13 hrs,2024-08-05T10:43:39.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820457836993741112,vivi para ver o bradescones salvando o ibov... quem diria heim kkkk bbdc4 bbdc3 $bbd,2024-08-05T10:52:25.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1820457855343816708,"ibov em apenas -2,20? qual o milagre para a gente não esta em -4 igual geral já que aqui sempre chega como uma tsunami",2024-08-05T10:52:29.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820458562402836725,"cai mais, ibov, tá pouco, derrete mesmo",2024-08-05T10:55:18.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820461316622184891,"dólar sobe e encosta em r$ 5,80, com temores de recessão nos eua; ibovespa tem forte queda: dólar turismo chega a r$ 6. na última sexta-feira, a moeda norte-americana recuou 0,45%, cotada a r$ 5,7091. já o principal índice de ações da bolsa brasileira…",2024-08-05T11:06:15.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820464969869316224,"bolsas da ásia, europa e eua têm forte queda: no brasil, ibovespa também recua e dólar dispara a r$ 5,80.",2024-08-05T11:20:46.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820475810488496272,"às 11h04, o ibovespa caía 1,11%, a 124.466 pontos.
no mesmo horário, o dólar à vista subia 0,84%, a r$ 5,7730 na venda.
a moeda disparou na abertura desta segunda-feira e iniciou a sessão cotado a r$ 5,8584, alta de 2,85%, em meio ao estresse com a economia dos estados unidos.",2024-08-05T12:03:50.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820477361214681167,ibovespa hoje cai com pessimismo nos eua e forte queda no japão; veja 3 destaques desta segunda-feira,2024-08-05T12:10:00.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820485841686556998,informando aoo desavisados: a queda na bolsa no brasil e mundo se deu devido ao risco de recessão nos eua. o dólar disparou porque o bacen finge que nada acontece e continua sabotando a nossa economia.,2024-08-05T12:43:42.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820488616554238084,"se, diante do caos de hoje, o ibovespa não tá despencando, a tese de que de fato está barata pode ser correta.",2024-08-05T12:54:43.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1820495823781908793,"chegou, enfim, a vez do vira lata caramelo brasil brilhar? 
rebecca andrade ganhando ouro em cima do fenômeno simone biles 
crash com circuit breaker no japão e techs nos eua derretendo enquanto 
 ibov cai muito menos !",2024-08-05T13:23:22.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1820499444321886439,"ibov em dolar ou bitcoin so esta caindo ha mais de 1 decada. parem de ficar se iludindo com valor nominal, isso eh coisa de retardado.",2024-08-05T13:37:45.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820505046326362543,mercadofinanceiro: risco alto de contração dos eua impõe cautela e ibovespa cai em quase toda a carteira,2024-08-05T14:00:01.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820511081678479851,"ibov no ano -6%
s&amp;p500 +10% 
esquerdista tem doença mental ?",2024-08-05T14:23:59.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1820511768478707899,acredito que crash só chega depois da quinta pernada do ibov,2024-08-05T14:26:43.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1820512293416767598,até porque ibovespa tem focos em commodities. me espanta é não estar subindo no dia de hoje.,2024-08-05T14:28:48.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820525496263901388,"ninguém vai falar que o ibovespa é uma das bolsas menos afetadas no mundo todo? estamos praticamente neutros enquanto o mundo desaba, principalmente os países ligados ao império",2024-08-05T15:21:16.000000Z,NEGATIVE,POSITIVE,POSITIVE
1820529941827760183,"se vc tá comprando agora, eu compro no ibov 120k.",2024-08-05T15:38:56.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820530167993000212,por enquanto vai dando bingo duplo hein kkkk no win e no ibov kkk,2024-08-05T15:39:50.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1820531274316153277,"periga ibovespa fechar no positivo e câmbio valorizando. por quê? porque brasil é uma bolsa de brasileiros, não é crowdeada, então é menos sensível a esse tipo de pânico, por outro lado, é mais sensível a fenômenos domésticos como falas do presidente.",2024-08-05T15:44:14.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
