tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
"acho que falta um ibov em dólar, só pra ampliar ainda mais a derrota",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 13:29:23+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.7513,positive
ibovespa hoje: decisões de juros e commodities estimulam alta do índice; veja outros impactos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-01 13:30:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,neutral
"ibovespa opera perto da estabilidade; sobe 0,02%, aos 127.681 pts",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 13:33:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,neutral
"++ atenção |  dólar alcança r$ 5,73; ibovespa opera na estabilidade
ontem, fed e bc mantiveram as respectivas taxas básicas; ativos corresponderam expectativa de futura redução dos juros nos eua",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 14:59:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,neutral
"so digo q ta com uma cara de dias antes de recessão, pqp kkkk 
será que vao encontrar liquidez na ilusão de um blow of top, começar a vender aos poucos e estourar a queda numa quebra de um banco???
seria genial kkkk e catastrófico pro ibov",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 16:06:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.6925,positive
xp eleva projeção do ibovespa para o final de 2024 em 5 mil pontos; confira,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-01 16:20:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,neutral
juros contra juros. o cara não vai vender dólar para comprar ibov.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 16:35:54+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,neutral
dólar vê maior intradiária desde 2021 e petróleo influencia ibovespa,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 16:44:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,neutral
mcclellan summation do ibov cedeu. abaixo da média.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 17:20:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"dólar sobe forte e alcança r$ 5,74, impactando o ibovespa",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 17:27:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"fechamento do dia, 01/08/24
ibov miou
dolfut voou
sp500 azedou
confere aqui",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 17:46:22+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"acompanhamento da aposta:
preço inicial ibov 122637
preço mais recente ibovespa 127395
preço inicial btc/brl 324880
preço mais recente btc/brl 370293
valor inicial minha carteira passiva 2933.20
valor mais recente minha carteira 2989.77
alguem + se comparando?
se sim, comente",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 17:58:11+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"boa noite, toro - fechamento de mercado em 01/08/2024:
o ibovespa fechou o dia a 127.395 pontos, com uma variação de -0,20%.
confira na imagem os dados do pregão na bolsa de valores brasileira e também do mercado internacional.
boa noite e até amanhã!",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 17:59:11+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"bolsa fecha em tímida queda e dólar dispara, encerra a r$ 5,73 em dia de aversão ao risco",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 18:00:08+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.7923,positive
"mercado financeiro dólar, ibovespa e bolsas: 01/08",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 18:17:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,neutral
ibov de hoje fomos de um suporte a uma resistência. visão do diário e 60',analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 19:03:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,neutral
"no oriente médio a escalada das tensões geopolíticas ofuscou as decisões de política monetária e impactou negativamente os mercados.
 pressionado pelas indefinições das commodities, juros e viés negativo do exterior, o ibovespa teve queda comedida de 0,20%.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 19:36:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,neutral
"ibovespa cai e dólar sobe a r$ 5,75 com decisão do copom e pessimismo em ny",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 21:17:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.6491,positive
"f5 - jornal dos canyons
 fechamento ibovespa:
o ibovespa (ibov) fechou em queda nesta quinta-feira, após reverter os ganhos registrados durante a manhã, em linha com os índices americanos, que fecharam em firme queda, com investidores repercutindo comunicado do (...)",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-01 21:26:17+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.5262,positive
5 anos de ibov só deu 25%,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-01 22:00:13+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,neutral
ibovespa refletirá hoje os juros básicos do fed e do bc.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 00:25:17+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,neutral
"""ibovespa caiu 0,20% no último fechamento"" by notícias e reportagens especiais..",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 05:42:16+00:00,UNKNOWN,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,neutral
"o grande erro financeiro que eu vejo que a maioria das pessoas cometem é: tentar otimizar muito o seu portfólio!
elas ficam obcecadas em achar o melhor periodo para investir ou a hora de comprar ibov/cdi, e perdem muito tempo nisso ao invés de se concentrar em aumentar a sua renda.
você concorda?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 07:23:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.5275,positive
bolsa ao vivo: 02/08/2024,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 07:59:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,neutral
"avaliar o saldo só pelo cash equities não parece adequado … é preciso também monitorar as movimentações nos contratos em aberto do índice futuro, as posições abertas em séries de opções de ibovespa e até movimentações no ewz para compreender como o gringo está posicionado em bz",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 08:59:30+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.6919,positive
"abriu índice futuro do ibovespa ! em queda de -0,32% neste momento, aos 127.300 pontos.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 09:06:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta sexta,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 09:18:30+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
bolsas da europa cai firme após surpresas negativas em dados dos eua,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 09:37:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
"bolsas da ásia caem forte, após baixa em ny e com ações de chips derrubadas por intel",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 09:47:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.6793,positive
"bolsa de tóquio desaba 5,8% na sessão, maior tombo diário desde março de 2020",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 09:57:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
ibovespa abre em alta na contramão do exterior após payroll; dólar sobe,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-02 10:23:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,neutral
"ibovespa hoje:
 ibovespa sobe aos 127,9 mil pontos, dólar comercial oscila a r$ 5,73 e juros futuros recuam;
 ações de vale (vale3), grandes bancos e varejistas são destaques entre as altas hoje;",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-02 10:29:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.5124,positive
ibovespa : bolsa vira para queda com mau humor global; petr4 e vale3 recuam.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 11:02:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,neutral
"e como que está o nosso ibov, -0.75%. sinistro",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 11:35:14+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,neutral
"""a bolsa tá derretendo""
meu amigo, em que mundo vc vive? o ibovespa cai 1%, mas quem fez o dever de casa está ganhando 2% sem alavancagem.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-02 15:37:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,4.0,0.0,1.0,0.7194,positive
"pancada violenta nos dis, dol nas mínimas, sell-off na matriz.
ibov apanhando 1%, mas com a maioria das ações em alta.
fluxo comprador para ações de mercado interno e venda nas ações de commodities e nas ações que vinham performando bem nos últimos dias, wege3 embr3 jbss3.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 15:56:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,4.0,0.0,1.0,0.7197,positive
bateria de balanços da semana que vem pega meio ibovespa:,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 16:03:48+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,0.0,neutral
"essa queda do ibovespa é normal,mercado em alerta,nossa economia está se saindo bem",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 17:01:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.6892,positive
"ibovespa flerta com 128 mil pontos, mas fecha em queda com eua",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 17:20:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.6712,positive
hoje o ibov deixou claro que a coisa está bem mais preta lá do que aqui,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 17:47:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.5421,positive
"eu to olhando a bolsa dos eua e vi mais vermelho que verde, já falei logo kkkkk virou o ibovespa ??
kk amanhã deve voltar a subir, esses dias ta uma queda meio alta, mas deve voltar a subir.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 18:06:52+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.6549,positive
"fechamento 02/08:
- ibovespa caiu 0,44%, fechando aos 119.138 pontos.
- dólar caiu 0,96%, cotado a r$ 4,92.
- juros futuros de di para 2025 subiram para 11,55%.
movimentos refletem incertezas econômicas globais e expectativas sobre cortes de juros pelo fed.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 18:10:36+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"fechamento 02/08:
- ibovespa caiu 0,44%, fechando aos 119.138 pontos.
- dólar caiu 0,96%, cotado a r$ 4,92.
- juros futuros de di para 2025 subiram para 11,55%. 
movimentos refletem incertezas econômicas globais e expectativas sobre cortes de juros pelo fed.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 18:15:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"ibov não vai subir facil, vão atrasar tudo nessa subida",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 18:42:14+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"mercado financeiro dólar, ibovespa e bolsas: 02/08",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 19:13:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,neutral
"após 2008, no brasil, não existem mais investimentos no sistema legado (legacy), há opções de hedge (como ouro e bitcoin) e há perda fixa e perda variável, vez que ibov e selic não compensam inflação (m2) desde 2008.
bitcoin  resolveu isso!",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 19:42:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.6637,positive
"nao, pq a euforia acontece em todos os mercados 
inclusive ibovespa..
e ibov está na paura desde dezembro 23",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 19:47:56+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.5977,positive
ibovespa cai com pessimismo externo após dados de emprego nos eua,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 19:47:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,neutral
"ibovespa na semana: tim (tims3) dispara 8,6%; usiminas (usim5) continua sofrendo após balanço",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 20:00:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,neutral
"ibovespa fecha em queda, com medo de recessão nos eua",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-02 20:29:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,neutral
"acompanhamento da tal aposta:
preço inicial ibov 122637
preço mais recente ibovespa 125854
preço inicial btc/brl 324880
preço mais recente btc/brl 352097
valor inicial minha carteira passiva 2933.20
valor mais recente minha carteira 2994.33
alguem mais se comparando? comente",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-02 20:52:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,neutral
"acho que teremos um bull market em small caps brz em 2025
estamos num range entre r$ 92 e r$ 112 no smal11 e acredito que romperemos possivelmente esse ano
embora seja um indice muito ruim, tudo vai subir incluindo micos, outperformando ibov
 in 8 months",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-02 21:59:25+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.8504,positive
valor econômico: ibovespa fecha em queda firme com apreensão sobre economia dos eua,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-03 07:10:34+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,neutral
"top 5 altas de julho de 2024 no ibovespa vamo3, viva3, sbsp3, wege3,",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-03 12:31:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,0.0,neutral
"encontrou divergências? se segunda feira perder o 0,61 da retração desse candle já começo a pensar em uma trap nesse movimento, o que pode levar o ibov a voltar sua dinâmica compradora que vinha apresentando dias atrás.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-03 13:28:34+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,0.7637,positive
gráfico apresentando o histórico do índice ibovespa ao longo dos últimos 5 anos,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-03 15:20:02+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,neutral
estrangeiros voltam a alocar no ibovespa em julho e cortes de juros no eua podem potencializar retorno,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-03 15:34:45+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.7316,positive
"inclusive ao longo da recessão, o ibov performou muito melhor que o sp500 e o tlt",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-03 16:11:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,5.0,1.0,0.0,0.5374,positive
"além de ser líquido e certo é local de possíveis reversões ou ao menos pullbacks.
o que esperar para o ibov agora?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-03 17:35:36+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.552,positive
"o ibov foi buscar liquidez sexta será nas small, tudo derretendo, smal subindo, nao creio nessa de queda forte de juros na recessão pra small subir tao logo, acho que a socada está chegando , inclusive as cryptos já mostram",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-03 19:51:27+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,5.0,1.0,0.0,0.6053,positive
"acompanhamento da tal aposta:
preço inicial ibov 122637
preço mais recente ibovespa 125854
preço inicial btc/brl 324880
preço mais recente btc/brl 351902
valor inicial minha carteira passiva 2917.08
valor mais recente minha carteira 2994.33
progredindo
alguem + se comparando?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 00:03:13+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,neutral
os gráficos dos pontos do ibovespa mostram o estrago causado pelo payroll no médio e no longo prazo,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-04 00:41:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.7355,positive
estrangeiros voltam a alocar no ibovespa em julho,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-04 09:45:31+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.6933,positive
nova projeção para o ibovespa; fiis e ações para agosto; carteiras recom...  via,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 14:39:19+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,0.0,neutral
58k o bitcoin e falavam que iria para 150k antes do ibov kkkkkk,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 15:32:54+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,0.6984,positive
"não é impossível o ibov ir a 150k, mas pouco provável. 
se ele conseguir ficar acima 126k há uma esperança,  abaixo disso rezem! fechou em um ponto interessante de suporte, haverá briga e quem levar vai empurrar com força.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 17:42:09+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,6.0,1.0,0.0,0.7644,positive
pode cair 50% que ainda bate ibov e cdi,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-04 18:23:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0,0.0,neutral
"guarde bem os nomes das sardinhas pessimistas hoje com os mercados 
elas estarão extremamente eufóricas comprando topo histórico de cripto, s&amp;p e nasdaq, ibovespa… daqui uns 2 meses",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-04 19:36:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,6.0,1.0,0.0,0.0,neutral
"eita! que loucures!
semana que vem promete..
será que o ibov vai afundar também?",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-04 19:47:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,6.0,1.0,0.0,0.0,neutral
"o que esperar do ibovespa, dólar e hash11 pela análise técnica na semana?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 20:42:22+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,6.0,1.0,0.0,0.0,neutral
"é capaz de ibov subir amanhã então, hehehhe",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-04 21:57:18+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,6.0,1.0,0.0,0.0,neutral
isso tudo? amanhã é dia -2% no ibov,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-04 22:21:30+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,6.0,1.0,0.0,0.0,neutral
mas vc ve pelo gráfico que nda se assemelha ao gráfico do ibov. não sei quanto reflete isso aqui…,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 22:38:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,6.0,1.0,0.0,0.7275,positive
então ibovespa é 58 000 e dólar é 8 !,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 22:55:48+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,6.0,1.0,0.0,0.0,neutral
"eu acredito que o cenário 2 pode acontecer com o nosso ibov mas nem tanto por causa de juros, mas por uma onda de saída de mercados estabelecidos para mercados especulativos no fim de procurar ""proteção"". o mundo está a beira de uma guerra mundial. brasil pode ter a solução.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-04 23:01:13+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,0.6367,positive
preparado pra abertura da ibovespa?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-04 23:06:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,0.0,neutral
mercados globais derretendo. dólar disparando e o ibov acompanhando a bolsa americana pra baixo quando o mercado abrir.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-05 00:05:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"já quer jogar o ibov para 69 mil.
brincadeiras a parte...
vai vir algo sério e eu acho que dessa vez e o bolsonaro não será citado.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-05 00:47:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743,positive
se cair muito é capaz deles darem o circuit breaker na ibovespa igual fizeram em março de 2020,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-05 01:25:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6418,positive
ibovespa vai ibovespar amanhã ?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-05 01:37:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral
"bate 5,87. ibovespa caindo e então circuit breaker",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-05 02:19:25+00:00,UNKNOWN,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,neutral
